time,Real_h,Imag_h,Amplitude,time_sec,phase_raw,phase_unwrapped,Frequency,Phase
0.037713218508599114,0.21634240707555724,-0.12430790941204586,0.24951251159338586,-0.0001378744789450534,-0.521525146251604,143.99173691887896,10091.11618155241,-1.473436889899574
0.03771371288771102,0.2169858333645061,-0.12324153871999866,0.2495422384025641,-0.00013738009983314814,-0.5165353300773559,143.99672673505322,10095.079109579325,-1.4684461011357541
0.03771420726534082,0.2176241402587417,-0.12217136156375952,0.24957184939351498,-0.000136885722203349,-0.5115435687298624,144.0017184964007,10099.045810461044,-1.4634533662916738
0.037714701641487915,0.21825730377403887,-0.12109740132010896,0.24960134466223657,-0.0001363913460562527,-0.5065498603950793,144.0067122047355,10103.01584392786,-1.4584586837373763
0.03771519601615175,0.21888529996941136,-0.12001968159490783,0.24963072429659425,-0.00013589697139241436,-0.5015542036271292,144.01170786150342,10106.989585191011,-1.4534620516573682
0.03771569038933175,0.21950810502587967,-0.11893822595086148,0.24965998831288685,-0.00013540259821241685,-0.49655659624094695,144.01670546888963,10110.967971533537,-1.4484634677727115
0.037716184761027366,0.2201256950813836,-0.11785305797640844,0.24968913654673278,-0.0001349082265168014,-0.49155703586373223,144.02170502926683,10114.951473474503,-1.4434629295716945
0.03771667913123805,0.22073804635719144,-0.1167642013314524,0.24971816878665745,-0.00013441385630611619,-0.48655551984481116,144.02670654528575,10118.939663141966,-1.4384604347540346
0.0377171734999633,0.22134513507519224,-0.11567167998048095,0.24974708480973684,-0.00013391948758086775,-0.4815520462343366,144.03171001889623,10122.931717008352,-1.4334559814266754
0.03771766786720254,0.22194693749817224,-0.11457551804802794,0.24977588434593032,-0.00013342512034162507,-0.4765466131960513,144.0367154519345,10126.926781594753,-1.428449568118367
0.03771816223295531,0.2225434299101131,-0.11347573998204628,0.24980456713325,-0.00013293075458886,-0.47153921962365736,144.0417228455069,10130.92519891262,-1.423441193188637
0.037718656597221054,0.22313458873057487,-0.11237237010762202,0.2498331328138187,-0.00013243639032311377,-0.46652986334253077,144.04673220178802,10134.927080720663,-1.4184308549417892
0.03771915095999931,0.2237203904842061,-0.11126543317891172,0.24986158115824156,-0.00013194202754485823,-0.4615185431359173,144.05174352199464,10138.93132275343,-1.4134185522279097
0.03771964532128956,0.22430081199424573,-0.11015495424056145,0.2498899121713763,-0.00013144766625460685,-0.45650525792075425,144.0567568072098,10142.937058150768,-1.408404284325428
0.037720139681091384,0.2248758301206445,-0.10904095865706166,0.24991812586785295,-0.00013095330645278291,-0.45149000733689,144.06177205779366,10146.944385409355,-1.4033880504640308
0.03772063403940427,0.22544542189067743,-0.10792347174668088,0.2499462222265465,-0.0001304589481398999,-0.44647279020394676,144.0667892749266,10150.955412328243,-1.398369848831578
0.037721128396227765,0.22600956449225856,-0.10680251865569712,0.24997420113519897,-0.00012996459131640187,-0.4414536040779538,144.0718084610526,10154.971362829208,-1.3933496770105194
0.037721622751561434,0.22656823518824756,-0.10567812468307232,0.2500020624571886,-0.00012947023598273294,-0.4364324465677981,144.07682961856275,10158.991970181465,-1.3883275327151239
0.037722117105404844,0.227121411424982,-0.10455031537383982,0.2500298061680753,-0.00012897588213932332,-0.4314093154931644,144.0818527496374,10163.017700910568,-1.3833034134289903
0.037722611457757564,0.22766907089006963,-0.10341911629905408,0.250057432315108,-0.0001284815297866032,-0.42638420800154564,144.08687785712902,10167.048686116934,-1.3782773165708306
0.037723105808619185,0.22821119141851923,-0.1022845533437528,0.2500849410528172,-0.00012798717892498201,-0.42135712178285717,144.0919049433477,10171.085397481918,-1.3732492393262987
0.03772360015798926,0.2287477509599292,-0.10114665226475097,0.25011233243003483,-0.00012749282955491076,-0.4163280535185124,144.09693401161203,10175.128198891878,-1.3682191787008549
0.03772409450586744,0.22927872754255896,-0.10000543912903388,0.2501396065378809,-0.00012699848167672945,-0.41129700053799184,144.10196506459258,10179.176146298647,-1.363187132166587
0.0377245888522533,0.22980409950411176,-0.09886094031251379,0.25016676371646596,-0.0001265041352908683,-0.40626396045604335,144.10699810467452,10183.228149473667,-1.358153097734629
0.037725083197146486,0.23032384530024055,-0.0977131825492138,0.250193804395283,-0.00012600979039768118,-0.4012289316800944,144.11203313345047,10187.283915489912,-1.3531170735606963
0.03772557754054661,0.23083794344403283,-0.09656219255137062,0.2502207288851155,-0.00012551544699755668,-0.39619191211420257,144.11707015301636,10191.343950778246,-1.348079057550109
0.03772607188245333,0.23134637238980776,-0.09540799710082688,0.2502475373079923,-0.0001250211050908348,-0.3911528996650217,144.12210916546553,10195.408693015575,-1.3430390473918692
0.03772656622286627,0.2318491107498868,-0.09425062302319692,0.2502742297875953,-0.0001245267646778972,-0.38611189180381167,144.12715017332675,10199.477992773056,-1.337997040848677
0.03772706056178511,0.23234613722083647,-0.09309009743202941,0.25030080647362785,-0.0001240324257590561,-0.38106888658477084,144.1321931785458,10203.551708579063,-1.3329530357530075
0.037727554899209516,0.23283743068085264,-0.09192644748965324,0.250327267540172,-0.00012353808833465152,-0.37602388161853934,144.137238183512,10207.629715412855,-1.3279070299991815
0.037728049235139165,0.2333229701011616,-0.09075970064279379,0.25035361319061705,-0.00012304375240500265,-0.3709768750831884,144.14228519004737,10211.712302297354,-1.3228590213386724
0.03772854356957372,0.23380273458052625,-0.0895898842534379,0.2503798435535025,-0.0001225494179704495,-0.3659278643035942,144.14733420082698,10215.80021983385,-1.3178090071515953
0.03772903790251292,0.23427670327811803,-0.08841702583255089,0.2504059587069312,-0.00012205508503124879,-0.3608768467151878,144.15238521841536,10219.8927552104,-1.3127569851703527
0.037729532233956455,0.2347448556424136,-0.08724115325491996,0.2504319589665545,-0.00012156075358771279,-0.3558238203472366,144.15743824478332,10223.988587290049,-1.3077029537805913
0.03773002656390404,0.23520717126992527,-0.08606229473217097,0.25045784473912375,-0.00012106642364012599,-0.35076878394183014,144.16249328118874,10228.087918698788,-1.3026469112676295
0.037730520892355394,0.23566362998947513,-0.08488047840699357,0.2504836164590737,-0.00012057209518877288,-0.34571173532743277,144.16755032980313,10232.19158861041,-1.2975888555018855
0.03773101521931026,0.23611421160409288,-0.08369573252507523,0.2505092744078177,-0.0001200777682339102,-0.34065267241642805,144.17260939271412,10236.300297528505,-1.29252878400726
0.03773150954476839,0.23655889602833716,-0.08250808525794752,0.2505348187838935,-0.00011958344277578081,-0.3355915923443144,144.17767047278625,10240.414925456047,-1.287466693872659
0.03773200386872953,0.2369976634497406,-0.08131756494083053,0.25056024993710135,-0.00011908911881463452,-0.33052849215340746,144.18273357297716,10244.535224169493,-1.2824025823097713
0.037732498191193446,0.23743049408929384,-0.08012420010127094,0.2505855681505914,-0.00011859479635072112,-0.3254633692247615,144.1877986959058,10248.660673975945,-1.277336446787018
0.03773299251215991,0.23785736837873747,-0.07892801947576515,0.2506107738115526,-0.00011810047538425572,-0.3203962211140587,144.1928658440165,10252.791779577732,-1.2722682845232498
0.0377334868316287,0.23827826686227505,-0.07772905175061436,0.2506358672355959,-0.0001176061559154673,-0.3153270447034312,144.19793502042714,10256.929146617651,-1.267198092437809
0.03773398114959963,0.2386931701201336,-0.07652732573535753,0.2506608486505313,-0.00011711183794453628,-0.3102558369493833,144.20300622818118,10261.072351515293,-1.2621258676594493
0.03773447546607247,0.2391020590513565,-0.07532287052451633,0.2506857185135432,-0.00011661752147169857,-0.3051825951529467,144.2080794699776,10265.220003157854,-1.257051608004474
0.03773496978104707,0.23950491473128552,-0.07411571562677327,0.250710477410317,-0.0001161232064970999,-0.3001073176456243,144.21315474748494,10269.371396780014,-1.2519753116373522
0.037735464094523226,0.23990171843509225,-0.07290589061056947,0.25073512596728564,-0.00011562889302094148,-0.2950300024249231,144.21823206270562,10273.527133464813,-1.2468969764256883
0.03773595840650076,0.24029245145054673,-0.07169342506572529,0.25075966466273664,-0.00011513458104341068,-0.28995064722852687,144.22331141790204,10277.688128173351,-1.2418165997844142
0.03773645271697954,0.24067709511914143,-0.07047834851782182,0.2507840938432655,-0.00011464027056462545,-0.28486924914867373,144.2283928159819,10281.854439854622,-1.2367341790993578
