time,Real_h,Imag_h,Amplitude,time_sec,phase_raw,phase_unwrapped,Frequency,Phase
0.010347261921289527,-0.00027448669120857145,0.00038276139105028576,0.00047100873254046934,0.01034353098869988,2.1929215083534705,196.97166603092077,4548.9479065891355,157.61796915777722
0.01035553674608049,-0.0002695245854830536,0.00034940366517130354,0.00044127817010923196,0.010351805813490843,2.2278436576846943,197.006588180252,3814.950097564608,157.64953720142083
0.010363811570871448,-0.0002589393395239464,0.0003167839554292857,0.0004091474745987335,0.010360080638281801,2.2560575956406903,197.034802118208,2901.885405242443,157.67354979471264
0.010372086395662408,-0.00024294948080244645,0.00028548809950792856,0.00037487051788961376,0.010368355463072762,2.275868844268263,197.05461336683558,1740.8138890843838,157.68795472463847
0.010380361220453369,-0.00022191115949339287,0.0002560614626990536,0.00033883924711768684,0.010376630287863722,2.28486745549235,197.06361197805967,216.3012574184686,157.68974457964566
0.010388636045244329,-0.00019630367152430358,0.0002290089203020357,0.00030162927084722034,0.010384905112654682,2.2794485542826837,197.05819307685,-1861.8868303280324,157.6743377923441
0.010396910870035287,-0.00016671433672402143,0.0002047928163996607,0.0002640715200816543,0.01039317993744564,2.254053880889306,197.0327984034566,-4796.181974362582,157.63465022684068
0.01040518569482625,-0.00013382483781925714,0.00018382327954389287,0.00022737652763559976,0.010401454762236603,2.2000734232758115,196.97881794584313,-9023.516908146441,157.5599822054275
0.010413460519617208,-9.839905136532857e-05,0.00016644039570056787,0.0001933514381393585,0.010409729587027561,2.104717838062956,196.88346236063026,-14993.268520262092,157.4359155353785
0.010421735344408168,-6.127027350251786e-05,0.00015289300423700002,0.00016471283240746196,0.010418004411818522,1.9519400831778149,196.73068460574513,-22513.542979022488,157.24961991180334
0.010430010169199129,-2.3324803298539285e-05,0.0001433214634113893,0.00014520705328357073,0.010426279236609482,1.7321265909126407,196.51087111347994,-29376.222405968234,157.00653681837366
0.010438284993990089,1.4520276041514641e-05,0.00013775011551670714,0.0001385132944564815,0.010434554061400442,1.4657738963184836,196.2445184188858,-31547.590155413374,156.7454860372606
0.010446559818781048,5.134485266952857e-05,0.0001360908384186357,0.00014545449527994249,0.010442828886191401,1.2100250286865646,195.98876955125388,-27378.628279287368,156.51893268523267
0.01045483464357201,8.625614579918929e-05,0.0001381543212913607,0.0001628703139912474,0.010451103710982363,1.0126671922626604,195.79141171482996,-19855.003748707473,156.35463600798826
0.010463109468362968,0.00011841726671890713,0.0001436634569346143,0.00018617689952188097,0.010459378535773322,0.8814316741977251,195.66017619676504,-12684.174645455554,156.24967668517917
0.01047138429315393,0.00014707020134506073,0.00015226429071408572,0.00021169331201136306,0.010467653360564284,0.8027485466444871,195.5814930692118,-7248.420053003356,156.18969727922928
0.010479659117944889,0.00017155184316019288,0.00016353330016229286,0.00023700880817731224,0.010475928185355242,0.7614728622979412,195.54021738486526,-3396.849074535072,156.16158894829618
0.010487933942735847,0.0001913045178494107,0.000176983327958525,0.00026061564980804647,0.0104842030101462,0.7465318847782831,195.5252764073456,-650.6964244768023,156.15620454939153
0.01049620876752681,0.00020588406632785714,0.00019207180371607144,0.0002815667355183111,0.010492477834937163,0.7507040644886469,195.52944858705595,1384.1390021368861,156.16765805712055
0.010504483592317768,0.0002149681109126607,0.000208213864953875,0.0002992729561259896,0.010500752659728121,0.7694389002363489,195.54818342280365,2973.7084803450853,156.1922649737748
0.010512758417108728,0.00021836496299505357,0.000224800053558,0.00031339802351564185,0.010509027484519082,0.7999178977970886,195.5786624203644,4290.462713541463,156.2277678010015
0.010521033241899689,0.00021602119196673214,0.00024121589631875002,0.0003238059048497814,0.010517302309310042,0.8404445546897414,195.61918907725706,5446.888512240723,156.2728398490962
0.010529308066690649,0.00020802474896167858,0.0002568597982894107,0.0003305317717827534,0.010525577134101002,0.8900619939864516,195.66880651655376,6517.633286273107,156.32677212259182
0.010537582891481607,0.0001946014289652857,0.0002711570409643393,0.0003337601789007603,0.010533851958891961,0.948309101681045,195.72705362424836,7552.815121950582,156.38927034440448
0.01054585771627257,0.00017610485700943928,0.00028356995033725004,0.0003338035910480675,0.010542126783682923,1.01505843761174,195.79380296017905,8585.730127096176,156.46031575690867
0.010554132541063528,0.00015300254534132143,0.00029360622494832144,0.0003310806460808717,0.010550401608473882,1.0903999266894635,195.86914444925677,9636.741267576814,156.54005810245368
0.01056240736585449,0.00012586141130829643,0.0003008277659424643,0.00032609575222386787,0.010558676433264844,1.1745431287017558,195.95328765126905,10714.10890612565,156.62871547644315
0.010570682190645449,9.533496420984643e-05,0.0003048611515893393,0.0003194199072526176,0.010566951258055802,1.2677146746683932,196.0464591972357,11812.384883303195,156.72646089171585
0.010578957015436407,6.215192514041787e-05,0.0003054090836363393,0.000311669007388044,0.01057522608284676,1.3700339592471653,196.14877848181447,12909.655558656901,156.8332860295754
0.01058723184022737,2.710389001944643e-05,0.0003022607259127857,0.0003034735034290645,0.010583500907637723,1.4813649503874144,196.26010947295472,13965.964121468365,156.94885193571739
0.010595506665018328,-8.9708163222675e-06,0.00029529872189291073,0.0002954349517187743,0.010591775732428681,1.6011657715311773,196.3799102940985,14925.867249652743,157.07236087206138
0.010603781489809288,-4.5208473580157144e-05,0.0002845016885488393,0.00028807120104340267,0.010600050557219642,1.728382823075356,196.50712734564266,15727.234280953184,157.20250098018266
0.010612056314600249,-8.074531061504643e-05,0.0002699424731768393,0.0002817600823593522,0.010608325382010602,1.861445987773707,196.64019051034103,16315.558623455465,157.3375093691584
0.010620331139391209,-0.00011474361435650001,0.0002517834784924822,0.00027669661558712175,0.010616600206801562,1.9983996010268092,196.77714412359413,16659.327737320215,157.4753623873199
0.010628605964182167,-0.00014641498897584285,0.0002302705456096607,0.0002728770293963327,0.010624875031592521,2.1371520240967494,196.91589654666404,16760.11703466624,157.61404941925775
0.01063688078897313,-0.00017503859642161075,0.00020572620172862503,0.00027011438376164725,0.010633149856383483,2.2757736649024984,197.0545181874698,16653.182400008664,157.75185158582974
0.010645155613764088,-0.00019997455986367856,0.00017854209062179288,0.00026808040345439735,0.010641424681174442,2.4127563572406734,197.191500879808,16399.24192010425,157.88755243942316
0.010653430438555047,-0.00022067454384867857,0.00014916986462419287,0.00026636235247275917,0.0106496995059654,2.54717537208929,197.3259198946566,16072.069041306153,158.02054599476818
0.010661705263346009,-0.00023669182089010714,0.00011810977931792857,0.00026452398387821915,0.010657974330756362,2.678743467930739,197.45748799049804,15746.872936623171,158.15084860932424
0.010669980088136967,-0.00024769186937942855,8.589700191533929e-05,0.00026216322605338775,0.01066624915554732,2.8077806012014697,197.58652512376878,15492.110184526071,158.27904310674344
0.01067825491292793,-0.0002534626065388929,5.3086373544107145e-05,0.00025896226746295316,0.010674523980338283,2.93513246276911,197.7138769853364,15364.83431203477,158.40618441861767
0.010686529737718888,-0.000253921995865125,2.02369550264125e-05,0.0002547271370169845,0.010682798805129241,3.0620632249499287,197.84080774751723,15408.326903404668,158.53368562406516
0.010694804562509848,-0.000249120737240125,-1.210238094931643e-05,0.00024941453315255265,0.010691073629920202,-3.0930504335155065,197.9688793962314,15650.448885152116,158.66319034648967
0.010703079387300809,-0.0002392390592965893,-4.340571140292857e-05,0.00024314477842534742,0.010699348454711162,-2.9621126373806335,198.09981719236626,16101.104990987107,158.79642416923096
0.010711354212091769,-0.0002245784156963214,-7.318120268781787e-05,0.0002362010864147437,0.010707623279502122,-2.826582788033,198.2353470417139,16747.30534768477,158.93500518670376
0.010719629036882727,-0.00020555009409764288,-0.00010098130942772857,0.000229015427509346,0.01071589810429308,-2.6849506024350194,198.3769792273119,17544.993947762996,159.08018693757995
0.01072790386167369,-0.00018266277397807143,-0.00012641256283290713,0.0002221392019418178,0.010724172929084043,-2.536219286280579,198.52571054346632,18409.15810118243,159.2325194954163
0.010736178686464648,-0.00015650999905553214,-0.00014914503969478573,0.0002161934843373451,0.010732447753875001,-2.380285486762265,198.68164434298464,19208.481197483838,159.39146631182592
0.010744453511255608,-0.00012775711507378572,-0.00016892091193099288,0.00021179271691815747,0.010740722578665962,-2.2183256534613753,198.84360417628554,19775.747732255608,159.55510715942057
0.010752728336046569,-9.71263334920107e-05,-0.00018556104573021426,0.00020944313392921705,0.010748997403456922,-2.053003791572957,199.00892603817394,19943.345014488325,159.72013484516114
0.010761003160837529,-6.537876238030714e-05,-0.00019896863043573215,0.0002094347117071371,0.010757272228247882,-1.888270281980268,199.17365954776665,19597.547842431813,159.88230111988972
